"uid","namedLocation","domainID","siteID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","plotID","subplotID","endDate","boutNumber","samplingProtocolVersion","divDataType","targetTaxaPresent","otherVariablesPresent","taxonID","scientificName","taxonRank","family","nativeStatusCode","identificationQualifier","taxonIDRemarks","morphospeciesID","morphospeciesIDRemarks","identificationReferences","otherVariables","percentCover","heightPlantOver300cm","heightPlantSpecies","remarks","measuredBy","recordedBy"
"4172768e-e8f5-4b65-b4ad-12acacd9a393","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","40.1.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","rock",9,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"b87da88e-25eb-4027-8ea3-7809910095cb","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","41.4.1","2015-10-23",1,NA,"plantSpecies","Y","","2PLANT","Unknown plant","kingdom","","UNK","","","tiny crystal leaves",NA,"","",1,"N",46,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"4575dea9-989c-4cf9-a569-a082c326857e","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","41.4.1","2015-10-23",1,NA,"plantSpecies","Y","","EUFO3","Eugenia foetida Pers.","species","Myrtaceae","N","","","",NA,"","",0.5,"N",10,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"ac90e6e6-e49c-4df4-bf19-68e5652ac905","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","41.4.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","wood",2,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"83fecc2b-4b6c-4810-ae2a-b07ed2cbdc11","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","41.4.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","otherNonVascular",1,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"4a89e193-aa9d-423e-86df-fbc175a8882e","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","41.4.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","rock",93,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"09b23efc-cf7c-4c57-9c9e-7027335bf52d","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","41.4.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","soil",1,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"d0d4391f-9ae8-49c7-ba54-7d86f4587ef6","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","41.4.1","2015-10-23",1,NA,"plantSpecies","Y","","THSTP","Thouinia striata Radlk. var. portoricensis (Radlk.) Votava & Alain","variety","Sapindaceae","N","","","",NA,"","",1,"Y",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"28e29188-d7cd-456d-9f48-0f36cad2fe79","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","41.4.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","litter",4,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"c80c806d-f8d2-450b-8bb8-a011e4992b67","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","41.4.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","overstory",40,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"e6d6c403-709e-4d01-9b88-2f2069dded70","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","41.1.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","rock",60,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"2d765a82-fca3-4bde-a1d3-24d2ae82aa41","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","41.1.1","2015-10-23",1,NA,"plantSpecies","Y","","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N","","","",NA,"","",3,"N",87,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"c00554ac-59a4-46fa-8820-348d2f842cf8","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","41.1.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","soil",1,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"54f4eadb-9faa-4980-a80a-7adcddf5c258","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","41.1.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","litter",20,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"fbdef09c-5bd6-4d74-879c-e0c403f79529","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","41.1.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","wood",5,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"5b367524-5eb4-450f-90fd-9ab18c638016","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","41.4.1","2015-10-23",1,NA,"plantSpecies","Y","","TILLA2","Tillandsia sp.","genus","Bromeliaceae","N","","","",NA,"","",10,"N",75,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"dfd03297-e387-470f-a99c-7b287c956aeb","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","41.1.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","overstory",30,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"28520215-a8af-4d85-aa25-ab3a10e3b580","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","41.1.1","2015-10-23",1,NA,"plantSpecies","Y","","VABA","Vanilla barbellata Rchb. f.","species","Orchidaceae","N","","","",NA,"","",1,"N",80,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"05aa7f21-4a1d-4d52-8750-f6e3b6b800b6","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","41.1.1","2015-10-23",1,NA,"plantSpecies","Y","","CROTO","Croton sp.","genus","Euphorbiaceae","N","","C. glabellus","",NA,"","",50,"N",103,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"f0e86f3c-c584-4916-853b-6286d42717bf","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","41.1.1","2015-10-23",1,NA,"plantSpecies","Y","","2PLANT","Unknown plant","kingdom","","UNK","","","tiny crystal leaves",NA,"","",15,"N",78,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"76334b86-1260-444e-82dc-abeba6e2f5dc","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","41.1.1","2015-10-23",1,NA,"plantSpecies","Y","","RAAC","Randia aculeata L.","species","Rubiaceae","N","","","",NA,"","",2,"N",130,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"18272da2-f5ed-4346-8a3a-a2ed71e03fd7","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","40.3.1","2015-10-23",1,NA,"plantSpecies","Y","","TAHE","Tabebuia heterophylla (DC.) Britton","species","Bignoniaceae","N","","","",NA,"","",0.5,"N",53,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"47df0682-cde5-4cd2-acca-34aa85d1da98","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","40.3.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","rock",7,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"f585dd75-cef2-4c0a-8712-7f6e7a1a098b","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","40.3.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","overstory",40,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"a5279f54-a2f8-4aca-83fa-71107d209372","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","40.3.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","soil",1,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"0d97ff34-cfa3-4186-b019-88f5d08d8527","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","40.3.1","2015-10-23",1,NA,"plantSpecies","Y","","CROTO","Croton sp.","genus","Euphorbiaceae","N","","Croton glabellus","",NA,"","",3,"N",27,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"94b105ca-e459-486c-9577-b4084d622d95","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","40.3.1","2015-10-23",1,NA,"plantSpecies","Y","","EUFO3","Eugenia foetida Pers.","species","Myrtaceae","N","","","",NA,"","",0.5,"N",19,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"7bc76de6-b784-4ceb-be58-5cbe4a969e54","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","40.3.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","litter",87,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"74d980bc-478c-4c30-9122-2c07220bb89a","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","40.3.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","wood",5,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"25d36bf5-9dc8-400e-ad1e-be27fb7ecca6","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","31.1.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","soil",1,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"16d78e47-8209-4c38-b796-a32ae967914e","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","31.1.1","2015-10-23",1,NA,"plantSpecies","Y","","TILLA2","Tillandsia sp.","genus","Bromeliaceae","N","","","",NA,"","",20,"N",60,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"ac5438e1-52a8-454a-9538-a3fc48e20bc4","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","31.1.1","2015-10-23",1,NA,"plantSpecies","Y","","2PLANT","Unknown plant","kingdom","","UNK","","","big skeleton grass",NA,"","",0.5,"N",5,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"adf867eb-640a-48fb-aaa9-ced6c2e37445","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","31.1.1","2015-10-23",1,NA,"plantSpecies","Y","","TAHE","Tabebuia heterophylla (DC.) Britton","species","Bignoniaceae","N","","","",NA,"","",2,"Y",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"07351f42-5c97-4838-894b-5d079e60e728","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","31.1.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","overstory",25,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"57ccb28f-3be8-4d95-a376-effd568606e6","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","31.1.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","rock",25,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"17a512b4-0c4a-46cf-9a5c-568ef67a9525","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","31.4.1","2015-10-23",1,NA,"plantSpecies","Y","","VABA","Vanilla barbellata Rchb. f.","species","Orchidaceae","N","","","",NA,"","",2,"N",50,"","ZmAfBeL3f9fQA1eitmafWazzobHWJXYk","ZmAfBeL3f9fQA1eitmafWazzobHWJXYk"
"c71279d3-6553-419b-8646-9229734b9ec4","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","31.4.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","rock",40,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"2c662571-7559-445f-9058-26ea7bd94a65","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","31.4.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","soil",1,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"8ee5dd42-f2fe-4eaa-a882-f7b742ed8252","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","31.4.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","wood",2,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"605f41af-a3b0-43e4-b606-5c082b56df28","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","31.4.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","overstory",20,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"8e301040-7d8d-419f-bb6e-94010cdb32ba","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","31.4.1","2015-10-23",1,NA,"plantSpecies","Y","","RAAC","Randia aculeata L.","species","Rubiaceae","N","","","",NA,"","",15,"N",165,"","ZmAfBeL3f9fQA1eitmafWazzobHWJXYk","ZmAfBeL3f9fQA1eitmafWazzobHWJXYk"
"50ffe007-eb97-433e-b702-9490c7f806e6","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","31.4.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","litter",30,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"9350ea33-15ff-4a85-a5b6-747a5b0e71b1","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","31.1.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","wood",3,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"d34417f9-c733-4bc9-98bc-5932029faab6","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","31.1.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","litter",71,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"f0e13dc4-9c31-4a90-9de5-dc14ce45302a","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","31.4.1","2015-10-23",1,NA,"plantSpecies","Y","","CROTOSPP","Croton spp.","genus","Euphorbiaceae","N","","Croton glabellus","",NA,"","",30,"N",35,"","ZmAfBeL3f9fQA1eitmafWazzobHWJXYk","ZmAfBeL3f9fQA1eitmafWazzobHWJXYk"
"5232e50a-323c-4204-a054-26d9de04020a","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","32.2.1","2015-10-23",1,NA,"plantSpecies","Y","","BUSI","Bursera simaruba (L.) Sarg.","species","Burseraceae","N","","","",NA,"","",1,"N",41,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"46007fe4-96a1-4a49-9874-212bae81c729","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","32.2.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","soil",3,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"a50dd159-af2b-4108-8033-f490528e185a","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","32.2.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","litter",71,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"f19b8e20-43ae-4abb-9fda-7a8a742128aa","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","32.2.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","overstory",30,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"150a7882-34a7-4f91-92bc-6fc534ee1d48","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","32.2.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","rock",17,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"35e16d0b-6195-41b9-bd01-7d58574aa565","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","32.2.1","2015-10-23",1,NA,"plantSpecies","Y","","CROTO","Croton sp.","genus","Euphorbiaceae","N","","Croton glabellus","",NA,"","",4,"N",33,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"6d4efe91-8dc3-4351-89c1-8f141cc9ac02","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","32.2.1","2015-10-23",1,NA,"plantSpecies","Y","","2PLANT","Unknown plant","kingdom","","UNK","","","tiny crystal leaves",NA,"","",1,"N",170,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"c42494ef-b10d-45f2-803c-3c24b6bbe055","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","32.4.1","2015-10-23",1,NA,"plantSpecies","Y","","EUFO3","Eugenia foetida Pers.","species","Myrtaceae","N","","","",NA,"","",4,"N",30,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"b4657e7d-3dfc-4cc6-aed0-14ee8c472bf2","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","32.4.1","2015-10-23",1,NA,"plantSpecies","Y","","VABA","Vanilla barbellata Rchb. f.","species","Orchidaceae","N","","","",NA,"","",1,"N",115,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"52356a93-37c4-4554-8db5-ff0f23f4aa7a","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","32.4.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","litter",10,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"be701390-474d-448c-90aa-4207cac2f692","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","32.4.1","2015-10-23",1,NA,"plantSpecies","Y","","BUSI","Bursera simaruba (L.) Sarg.","species","Burseraceae","N","","","",NA,"","",1,"N",56,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"4f333766-a271-4ea9-922a-2747dd43d37e","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","32.4.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","soil",2,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"4c88184a-4e3a-4c65-ac3f-50c39297528b","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","32.4.1","2015-10-23",1,NA,"plantSpecies","Y","","RAAC","Randia aculeata L.","species","Rubiaceae","N","","","",NA,"","",15,"N",270,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"a5378f8c-dd59-4f6b-b9da-9369fa15e0b6","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","32.4.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","rock",7,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"49c7196a-3e68-4685-8780-029dfbafb1dd","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","32.4.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","overstory",40,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"fa5842e4-dce8-48d8-9efa-91d77b2fa851","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","32.4.1","2015-10-23",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","standingDead",1,"",NA,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"a29db393-61c0-41be-85bf-243f927002fd","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","32.4.1","2015-10-23",1,NA,"plantSpecies","Y","","2PLANT","Unknown plant","kingdom","","UNK","","","big skeleton grass",NA,"","",0.5,"N",23,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
"a76e80cc-5775-4cca-b580-eca4fc5b5a37","GUAN_023.basePlot.div","D04","GUAN",17.983631,-66.879113,"WGS84",20.1,137.2,0.1,"GUAN_023","32.4.1","2015-10-23",1,NA,"plantSpecies","Y","","TILLA2","Tillandsia sp.","genus","Bromeliaceae","N","","","",NA,"","",15,"N",70,"","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W"
